"","time","posX","posY","orientation","mac","signal","rawTime","angle","posXY","medSignal","avgSignal","num","sdSignal","iqrSignal","dist"
"565948",2006-02-11 13:42:51,6,7,2,"00:0f:a3:39:e1:c0",-48,1139686971331,0,"6-7",-46,-46.3454545454545,110,1.75800326494757,3,1.65529453572468
"609545",2006-02-11 14:36:10,6,8,0.1,"00:0f:a3:39:e1:c0",-46,1139690170479,0,"6-8",-49,-48.1181818181818,110,2.24520618036004,4,2.26715680975093
"341615",2006-02-11 08:19:05,7,3,359.7,"00:0f:a3:39:e1:c0",-48,1139667545757,0,"7-3",-49,-48.7727272727273,110,0.737701499875864,1,3.33766385365573
"558886",2006-02-11 13:36:26,7,7,1.5,"00:0f:a3:39:e1:c0",-52,1139686586159,0,"7-7",-42,-44.0090909090909,110,3.77946031423655,8,0.860232526704263
"602396",2006-02-11 14:29:44,7,8,0.3,"00:0f:a3:39:e1:c0",-59,1139689784807,0,"7-8",-47,-49.5225225225225,111,5.24984302249617,10,1.77200451466694
"348946",2006-02-11 08:35:01,8,3,0.1,"00:0f:a3:39:e1:c0",-56,1139668501125,0,"8-3",-51,-51.3727272727273,110,1.41977573438435,2,3.33766385365573
"551664",2006-02-11 13:28:14,8,7,359.8,"00:0f:a3:39:e1:c0",-44,1139686094964,0,"8-7",-44,-45.3636363636364,110,2.47084754142733,4,0.860232526704263
"595209",2006-02-11 14:23:05,8,8,0.7,"00:0f:a3:39:e1:c0",-46,1139689385418,0,"8-8",-48,-48.4909090909091,110,2.77520295826262,3,1.77200451466694
"356320",2006-02-11 08:47:48,9,3,0.4,"00:0f:a3:39:e1:c0",-53,1139669268917,0,"9-3",-49,-49.4144144144144,111,1.8511346322457,3,3.62491379207837
"391195",2006-02-11 09:44:45,9,4,0.4,"00:0f:a3:39:e1:c0",-40,1139672685954,0,"9-4",-42,-45.8818181818182,110,5.19832686241196,11,2.7459060435492
"481805",2006-02-11 11:45:04,9,7,0.3,"00:0f:a3:39:e1:c0",-53,1139679904501,0,"9-7",-53,-53.4545454545455,110,2.40655207937808,5,1.65529453572468
"516139",2006-02-11 12:36:36,9,8,0.6,"00:0f:a3:39:e1:c0",-43,1139682996607,0,"9-8",-46,-45.3727272727273,110,2.78876872935977,5,2.26715680975093
"995",2006-02-11 01:32:56,0,0,45.2,"00:0f:a3:39:e1:c0",-58,1139643176970,45,"0-0",-57,-57.4454545454545,110,3.38801547724648,2,9.7948966303887
"25532",2006-02-11 02:04:38,0,1,45.7,"00:0f:a3:39:e1:c0",-54,1139645078269,45,"0-1",-52,-52.6,110,3.0865199666594,3,9.18368117913509
"222653",2006-02-11 05:46:46,0,10,45.1,"00:0f:a3:39:e1:c0",-54,1139658406850,45,"0-10",-53,-53.1090909090909,110,1.7575287829371,2,8.36301381082203
"230178",2006-02-11 05:55:01,0,11,45.3,"00:0f:a3:39:e1:c0",-49,1139658901825,45,"0-11",-52,-55.2454545454545,110,5.60174671912738,10.75,8.85098864534353
"237331",2006-02-11 06:05:24,0,12,45.6,"00:0f:a3:39:e1:c0",-54,1139659524924,45,"0-12",-51,-51.3454545454545,110,2.73420858393864,2,9.42019108086455
"244481",2006-02-11 06:15:28,0,13,44.9,"00:0f:a3:39:e1:c0",-59,1139660128090,45,"0-13",-59,-59.0818181818182,110,3.18866058038702,3,10.0568384694197
"50562",2006-02-11 02:27:16,0,2,45.1,"00:0f:a3:39:e1:c0",-54,1139646436606,45,"0-2",-52,-52.6090909090909,110,2.32692833930202,3,8.64522989862039
"74845",2006-02-11 02:47:56,0,3,45.8,"00:0f:a3:39:e1:c0",-56,1139647676596,45,"0-3",-53,-53.3909090909091,110,2.39301527403221,3,8.1939001702486
"100072",2006-02-11 03:06:39,0,4,44.8,"00:0f:a3:39:e1:c0",-50,1139648799598,45,"0-4",-50.5,-50.7818181818182,110,1.54671488617519,2.75,7.84474346298208
"200338",2006-02-11 05:23:43,0,7,45.4,"00:0f:a3:39:e1:c0",-57,1139657023839,45,"0-7",-60,-60.1559633027523,109,1.92533937329099,2,7.53259583410659
"208099",2006-02-11 05:32:30,0,8,45.4,"00:0f:a3:39:e1:c0",-62,1139657550780,45,"0-8",-53,-53.3636363636364,110,2.51135868313604,3,7.69025357189215
"215530",2006-02-11 05:38:59,0,9,45.6,"00:0f:a3:39:e1:c0",-53,1139657939301,45,"0-9",-53,-52.8181818181818,110,1.88271626037956,3,7.97119815335185
"9372",2006-02-11 01:47:29,1,0,45.1,"00:0f:a3:39:e1:c0",-49,1139644049177,45,"1-0",-48,-48.6,110,3.22034814916569,2,9.05207158610668
"33912",2006-02-11 02:12:51,1,1,45.5,"00:0f:a3:39:e1:c0",-55,1139645571944,45,"1-1",-54,-55.2201834862385,109,2.54717635302868,4,8.3868945385047
"171041",2006-02-11 04:32:49,1,10,46,"00:0f:a3:39:e1:c0",-56,1139653969473,45,"1-10",-53,-53.3454545454545,110,0.6964703097838,1,7.47930478052606
"178460",2006-02-11 04:44:18,1,11,44.6,"00:0f:a3:39:e1:c0",-49,1139654658476,45,"1-11",-51,-53.7636363636364,110,5.17567931583062,7,8.02122185206219
"185857",2006-02-11 05:00:16,1,12,45.8,"00:0f:a3:39:e1:c0",-58,1139655616351,45,"1-12",-56,-55.6818181818182,110,2.3923878447414,5,8.64522989862039
"193166",2006-02-11 05:07:05,1,13,44.5,"00:0f:a3:39:e1:c0",-54,1139656025869,45,"1-13",-55,-55.0454545454545,110,1.22950249979311,2,9.33488082409197
"58628",2006-02-11 02:34:10,1,2,45.2,"00:0f:a3:39:e1:c0",-59,1139646850756,45,"1-2",-56,-55.9545454545455,110,2.24379414760223,2,7.79358710735949
"83340",2006-02-11 02:54:09,1,3,45.4,"00:0f:a3:39:e1:c0",-52,1139648049731,45,"1-3",-51,-50.9272727272727,110,1.73315796465355,2,7.28971878744304
"108300",2006-02-11 03:13:06,1,4,44.8,"00:0f:a3:39:e1:c0",-51,1139649186902,45,"1-4",-52,-52.1181818181818,110,3.37212485262405,1.75,6.89492567037528
"124394",2006-02-11 03:43:48,1,5,44.9,"00:0f:a3:39:e1:c0",-54,1139651028565,45,"1-5",-55,-55.1272727272727,110,1.8329756771966,3,6.62872536767062
"139876",2006-02-11 03:59:37,1,6,45.1,"00:0f:a3:39:e1:c0",-50,1139651977900,45,"1-6",-49,-50.7207207207207,111,3.56541766308004,7,6.50691939399898
"147997",2006-02-11 04:10:20,1,7,45.3,"00:0f:a3:39:e1:c0",-53,1139652620944,45,"1-7",-53,-51.8272727272727,110,2.86663530961508,5,6.53758365147246
"155764",2006-02-11 04:17:44,1,8,45.3,"00:0f:a3:39:e1:c0",-50,1139653064028,45,"1-8",-54,-53.7545454545455,110,0.950001097405099,1.75,6.71863081289633
"163499",2006-02-11 04:25:32,1,9,45,"00:0f:a3:39:e1:c0",-56,1139653532617,45,"1-9",-53,-53.1272727272727,110,1.67062637766342,2,7.03846574190711
"364590",2006-02-11 08:55:03,10,3,45.9,"00:0f:a3:39:e1:c0",-47,1139669703520,45,"10-3",-47,-46.787037037037,108,0.711072980545715,1,4.14004830889689
"398912",2006-02-11 10:03:08,10,4,45.3,"00:0f:a3:39:e1:c0",-52,1139673788235,45,"10-4",-52,-51.7798165137615,109,0.643454193672246,1,3.39705755029261
"426090",2006-02-11 10:42:36,10,5,45.3,"00:0f:a3:39:e1:c0",-48,1139676156495,45,"10-5",-46,-46.6909090909091,110,1.88058869635833,4,2.81780056072107
"454607",2006-02-11 11:13:13,10,6,45.3,"00:0f:a3:39:e1:c0",-45,1139677993894,45,"10-6",-41,-41.4727272727273,110,1.64070409426485,3,2.51793566240283
"489685",2006-02-11 12:03:59,10,7,45.3,"00:0f:a3:39:e1:c0",-50,1139681039739,45,"10-7",-48,-47.9818181818182,110,1.06643380833331,2,2.59615099714943
"524111",2006-02-11 12:45:31,10,8,45.1,"00:0f:a3:39:e1:c0",-43,1139683531632,45,"10-8",-45,-44.5363636363636,110,3.04606008942541,5.75,3.0232432915662
"371903",2006-02-11 09:06:27,11,3,46.3,"00:0f:a3:39:e1:c0",-50,1139670387043,45,"11-3",-49,-48.7727272727273,110,1.7115854065271,3,4.81040538832228
"405560",2006-02-11 10:11:36,11,4,45.1,"00:0f:a3:39:e1:c0",-52,1139674296003,45,"11-4",-54,-53.6363636363636,110,1.57810287177196,2,4.18807831827438
"432908",2006-02-11 10:49:16,11,5,45.5,"00:0f:a3:39:e1:c0",-51,1139676556272,45,"11-5",-54,-54.0183486238532,109,1.43360237382091,2,3.73363094051889
"461805",2006-02-11 11:21:40,11,6,45.2,"00:0f:a3:39:e1:c0",-48,1139678500170,45,"11-6",-53,-53.2909090909091,110,2.07804360421467,3,3.51283361405006
"496434",2006-02-11 12:11:27,11,7,45.5,"00:0f:a3:39:e1:c0",-46,1139681487448,45,"11-7",-44,-44.7454545454545,110,1.37764833288746,1,3.56931365951495
"531093",2006-02-11 12:53:12,11,8,45,"00:0f:a3:39:e1:c0",-47,1139683992853,45,"11-8",-48,-48.8090909090909,110,2.88779606940115,6,3.89101529166874
"378617",2006-02-11 09:12:46,12,3,45.4,"00:0f:a3:39:e1:c0",-45,1139670766426,45,"12-3",-46,-46.605504587156,109,2.32545634161083,1,5.58032257132148
"412570",2006-02-11 10:25:29,12,4,45.6,"00:0f:a3:39:e1:c0",-60,1139675129315,45,"12-4",-53,-53.0454545454545,110,2.24787917839621,4,5.05371150739731
"440053",2006-02-11 10:56:23,12,5,44.4,"00:0f:a3:39:e1:c0",-52,1139676983891,45,"12-5",-50,-49.6818181818182,110,2.22550609925732,3,4.68401537145215
"468663",2006-02-11 11:28:40,12,6,45.1,"00:0f:a3:39:e1:c0",-46,1139678920948,45,"12-6",-46,-47.1272727272727,110,2.5490026504681,2,4.50998891351187
"503257",2006-02-11 12:18:41,12,7,45,"00:0f:a3:39:e1:c0",-46,1139681921647,45,"12-7",-46,-48.0727272727273,110,4.00849806210858,8,4.55411901469428
"538295",2006-02-11 13:09:27,12,8,45.3,"00:0f:a3:39:e1:c0",-44,1139684967630,45,"12-8",-47,-46.5818181818182,110,1.28063787275493,2.75,4.81040538832228
"385644",2006-02-11 09:38:08,13,3,45.5,"00:0f:a3:39:e1:c0",-52,1139672288905,45,"13-3",-52,-52.1743119266055,109,1.84010887709903,2,6.41404708432983
"419487",2006-02-11 10:35:47,13,4,44.8,"00:0f:a3:39:e1:c0",-50,1139675747714,45,"13-4",-52,-52.3243243243243,111,1.8691863186578,3,5.96154342431555
"447238",2006-02-11 11:05:37,13,5,45.4,"00:0f:a3:39:e1:c0",-46,1139677537737,45,"13-5",-47,-47.4,110,1.58664148208111,2,5.65154846037792
"475676",2006-02-11 11:35:42,13,6,45.6,"00:0f:a3:39:e1:c0",-57,1139679342790,45,"13-6",-49,-49.1090909090909,110,5.11401286724414,7.75,5.50817574156816
"510066",2006-02-11 12:27:58,13,7,45.6,"00:0f:a3:39:e1:c0",-46,1139682478014,45,"13-7",-44,-44.7181818181818,110,1.56880026726332,2,5.54436651025164
"545367",2006-02-11 13:16:36,13,8,44.9,"00:0f:a3:39:e1:c0",-46,1139685396801,45,"13-8",-49,-49.2727272727273,110,2.34583015140683,5,5.7567351858497
"640267",2006-02-19 02:47:15,14,3,46.5,"00:0f:a3:39:e1:c0",-57,1140338835275,45,"14-3",-50,-53.0091743119266,109,4.74633467324473,7,7.28971878744304
"1091929",2006-03-09 12:30:53,14,7,45.2,"00:0f:a3:39:e1:c0",-48,1141929053403,45,"14-7",-50,-51.5833333333333,108,2.77547672086029,6,6.53758365147246
"1137086",2006-03-09 13:35:40,14,8,44.7,"00:0f:a3:39:e1:c0",-53,1141932940214,45,"14-8",-54,-53.7818181818182,110,2.88425596015733,1,6.71863081289633
"647076",2006-02-19 02:53:11,15,3,44.8,"00:0f:a3:39:e1:c0",-54,1140339191569,45,"15-3",-56,-55.8909090909091,110,1.59325098689944,2,8.1939001702486
"1098302",2006-03-09 12:42:19,15,7,45.7,"00:0f:a3:39:e1:c0",-49,1141929739946,45,"15-7",-49,-51.0454545454545,110,3.548837162274,5,7.53259583410659
"1143587",2006-03-09 13:41:24,15,8,44.7,"00:0f:a3:39:e1:c0",-54,1141933284888,45,"15-8",-52,-52.6090909090909,110,2.25890878318322,3,7.69025357189215
"653787",2006-02-19 02:59:59,16,3,45.3,"00:0f:a3:39:e1:c0",-58,1140339599559,45,"16-3",-53,-55.0636363636364,110,3.44358803897211,7,9.11811384004389
"1104587",2006-03-09 12:48:26,16,7,44.6,"00:0f:a3:39:e1:c0",-52,1141930106637,45,"16-7",-52,-51.9090909090909,110,1.62291760459142,3,8.52877482408816
"1150024",2006-03-09 13:47:30,16,8,44.8,"00:0f:a3:39:e1:c0",-52,1141933650815,45,"16-8",-54,-54.1090909090909,110,1.6217866155947,3,8.66833317310773
"660606",2006-02-19 03:10:20,17,3,45.1,"00:0f:a3:39:e1:c0",-54,1140340220042,45,"17-3",-54,-54.9363636363636,110,2.47659603891106,4,10.0568384694197
"1111043",2006-03-09 13:02:45,17,7,45.3,"00:0f:a3:39:e1:c0",-53,1141930965743,45,"17-7",-54,-55.2660550458716,109,2.74415946057988,5,9.52575456328789
"1156345",2006-03-09 13:53:36,17,8,45.1,"00:0f:a3:39:e1:c0",-51,1141934016450,45,"17-8",-52,-50.8727272727273,110,1.99130721395527,4,9.65090669315583
"667088",2006-02-19 03:19:38,18,3,45.4,"00:0f:a3:39:e1:c0",-62,1140340778485,45,"18-3",-56,-56.0747663551402,107,2.21785607244984,4,11.0063617967065
"1117476",2006-03-09 13:09:40,18,7,46.6,"00:0f:a3:39:e1:c0",-53,1141931380057,45,"18-7",-52,-52.3454545454545,110,3.35221784351674,1,10.523307464861
"1162713",2006-03-09 14:15:12,18,8,46.5,"00:0f:a3:39:e1:c0",-50,1141935312667,45,"18-8",-50,-50.5090909090909,110,0.926128912356114,1,10.6367288204598
"673782",2006-02-19 03:26:25,19,3,45,"00:0f:a3:39:e1:c0",-55,1140341185506,45,"19-3",-56,-56.4636363636364,110,1.60662203457077,2,11.96411300515
"1123945",2006-03-09 13:15:58,19,7,44.7,"00:0f:a3:39:e1:c0",-53,1141931758065,45,"19-7",-55,-55.5181818181818,110,0.885477305401999,1,11.5212846505934
"1169466",2006-03-09 14:26:59,19,8,44.5,"00:0f:a3:39:e1:c0",-54,1141936019267,45,"19-8",-51,-51.3909090909091,110,1.23478226395026,2,11.6249731182485
"17518",2006-02-11 01:57:02,2,0,45.5,"00:0f:a3:39:e1:c0",-58,1139644622533,45,"2-0",-54,-54.6936936936937,111,2.52187806205394,2,8.36301381082203
"42130",2006-02-11 02:20:00,2,1,45.6,"00:0f:a3:39:e1:c0",-52,1139646000971,45,"2-1",-53,-52.8727272727273,110,1.07608780813138,1,7.63806258157132
"282349",2006-02-11 07:18:28,2,10,47.6,"00:0f:a3:39:e1:c0",-50,1139663908506,45,"2-10",-52,-52.4272727272727,110,0.861608171115953,1,6.62872536767062
"289660",2006-02-11 07:24:00,2,11,45,"00:0f:a3:39:e1:c0",-57,1139664240738,45,"2-11",-56,-54.5545454545455,110,2.92281868365931,6,7.23463889907437
"297264",2006-02-11 07:29:47,2,12,45.8,"00:0f:a3:39:e1:c0",-57,1139664587672,45,"2-12",-56,-56.1272727272727,110,1.15026196385341,1,7.92085853932514
"304752",2006-02-11 07:38:12,2,13,45.3,"00:0f:a3:39:e1:c0",-65,1139665092724,45,"2-13",-63,-59.9082568807339,109,4.68160562122233,9,8.66833317310773
"66917",2006-02-11 02:41:50,2,2,45.5,"00:0f:a3:39:e1:c0",-48,1139647310273,45,"2-2",-47,-48.6181818181818,110,4.49460801973237,2,6.98140387028282
"91762",2006-02-11 03:00:35,2,3,44.3,"00:0f:a3:39:e1:c0",-53,1139648435139,45,"2-3",-56,-55.3909090909091,110,2.35825878288888,4,6.41404708432983
"116530",2006-02-11 03:18:54,2,4,44.4,"00:0f:a3:39:e1:c0",-58,1139649534184,45,"2-4",-56,-56.0373831775701,107,2.4259805784227,2,5.96154342431555
"132538",2006-02-11 03:51:31,2,5,45.1,"00:0f:a3:39:e1:c0",-50,1139651491694,45,"2-5",-46,-49.4,110,5.47253358630269,9.75,5.65154846037792
"251893",2006-02-11 06:29:21,2,6,45.5,"00:0f:a3:39:e1:c0",-49,1139660961158,45,"2-6",-49.5,-50.8727272727273,110,3.51434567469788,4.75,5.50817574156816
"259806",2006-02-11 06:36:19,2,7,45.3,"00:0f:a3:39:e1:c0",-51,1139661379724,45,"2-7",-55,-53.8181818181818,110,2.13825710635494,4,5.54436651025164
"267128",2006-02-11 06:44:34,2,8,45.4,"00:0f:a3:39:e1:c0",-54,1139661874159,45,"2-8",-56,-53.7909090909091,110,5.07394035495143,10,5.7567351858497
"274630",2006-02-11 07:05:56,2,9,45.2,"00:0f:a3:39:e1:c0",-58,1139663156351,45,"2-9",-50,-52.1467889908257,109,4.21818305644213,8,6.12698947281616
"680427",2006-02-19 03:32:54,20,3,45.2,"00:0f:a3:39:e1:c0",-57,1140341574483,45,"20-3",-55,-55.8272727272727,110,1.84668853594499,3.75,12.9282636111738
"1131251",2006-03-09 13:29:30,20,7,46,"00:0f:a3:39:e1:c0",-61,1141932570011,45,"20-7",-58,-56.6181818181818,110,2.72596020682762,4,12.5195846576474
"1176004",2006-03-09 14:33:25,20,8,45.9,"00:0f:a3:39:e1:c0",-51,1141936405335,45,"20-8",-50,-50.5,110,1.52502067966126,2,12.6150703525585
"687313",2006-02-19 04:11:54,21,3,45.2,"00:0f:a3:39:e1:c0",-59,1140343914573,45,"21-3",-58,-58.1818181818182,110,0.940249997810149,1,13.8974817862806
"728461",2006-02-19 04:55:05,21,4,45.3,"00:0f:a3:39:e1:c0",-60,1140346505910,45,"21-4",-60,-59.7909090909091,110,0.968261987306837,1,13.6945244532258
"769930",2006-02-19 05:50:11,21,5,44.9,"00:0f:a3:39:e1:c0",-57,1140349811525,45,"21-5",-58,-58.3636363636364,110,1.10650514143557,1,13.5624481565829
"803995",2006-02-19 06:30:47,21,6,45.3,"00:0f:a3:39:e1:c0",-58,1140352247221,45,"21-6",-56,-56.7363636363636,110,2.03039867160074,4,13.5033329219123
"838263",2006-02-19 07:48:01,21,7,45.1,"00:0f:a3:39:e1:c0",-51,1140356881795,45,"21-7",-51,-51.2272727272727,110,0.737701499875864,1,13.5181359661752
"879751",2006-02-19 08:49:07,21,8,45.1,"00:0f:a3:39:e1:c0",-50,1140360547244,45,"21-8",-51,-53.3545454545455,110,4.09874978395765,8,13.6066160377957
"694208",2006-02-19 04:18:29,22,3,45.1,"00:0f:a3:39:e1:c0",-63,1140344309404,45,"22-3",-63,-63.7,110,1.9230613972556,1,14.8707767113894
"735464",2006-02-19 05:01:31,22,4,45.2,"00:0f:a3:39:e1:c0",-61,1140346891338,45,"22-4",-57,-57.5363636363636,110,2.06178542351296,5,14.681280598095
"776627",2006-02-19 06:00:20,22,5,45.3,"00:0f:a3:39:e1:c0",-56,1140350420899,45,"22-5",-56,-56.4727272727273,110,1.695699313991,3,14.5581592242976
"810779",2006-02-19 06:37:06,22,6,45.6,"00:0f:a3:39:e1:c0",-55,1140352626429,45,"22-6",-56,-57.9545454545455,110,2.86832228441518,6,14.50310311623
"845282",2006-02-19 07:55:15,22,7,44.8,"00:0f:a3:39:e1:c0",-52,1140357315626,45,"22-7",-52,-53.8363636363636,110,3.5075992802189,7,14.5168867185771
"886557",2006-02-19 08:57:24,22,8,44.7,"00:0f:a3:39:e1:c0",-57,1140361044227,45,"22-8",-57,-56.5545454545455,110,1.54792766844006,3,14.5993150524263
"701082",2006-02-19 04:24:56,23,3,45.1,"00:0f:a3:39:e1:c0",-63,1140344696674,45,"23-3",-56.5,-58.0181818181818,110,2.58783965791531,4,15.8473972626422
"742389",2006-02-19 05:08:17,23,4,45.1,"00:0f:a3:39:e1:c0",-57,1140347297192,45,"23-4",-57,-57.4272727272727,110,0.840042494655691,1,15.6697160152952
"783392",2006-02-19 06:11:11,23,5,45.2,"00:0f:a3:39:e1:c0",-55,1140351071884,45,"23-5",-54,-58.1454545454545,110,5.16487140018837,11,15.5544205935162
"817572",2006-02-19 07:03:15,23,6,45,"00:0f:a3:39:e1:c0",-57,1140354195799,45,"23-6",-60,-60.5137614678899,109,2.36727174932837,4,15.5029029539632
"852073",2006-02-19 08:01:20,23,7,44.7,"00:0f:a3:39:e1:c0",-57,1140357680049,45,"23-7",-56,-55.0818181818182,110,1.90186686740102,4,15.5157984003402
"893480",2006-02-19 09:06:01,23,8,45.5,"00:0f:a3:39:e1:c0",-58,1140361561127,45,"23-8",-56,-56.0181818181818,110,1.28492900015768,1,15.5929471236197
"707927",2006-02-19 04:31:48,24,3,45,"00:0f:a3:39:e1:c0",-52,1140345108343,45,"24-3",-52,-53.0727272727273,110,2.35675523676906,1,16.8267643948562
"749312",2006-02-19 05:15:07,24,4,45,"00:0f:a3:39:e1:c0",-59,1140347707053,45,"24-4",-58,-58.2363636363636,110,1.11641030837556,1,16.6595318061463
"790200",2006-02-19 06:18:07,24,5,45.2,"00:0f:a3:39:e1:c0",-56,1140351487974,45,"24-5",-57,-57.4181818181818,110,1.99716229043743,2,16.5511328917389
"824283",2006-02-19 07:13:09,24,6,45.4,"00:0f:a3:39:e1:c0",-57,1140354789980,45,"24-6",-58,-57.9909090909091,110,0.933528912349171,1,16.5027270473701
"859031",2006-02-19 08:24:20,24,7,45.1,"00:0f:a3:39:e1:c0",-63,1140359060651,45,"24-7",-55,-57.8623853211009,109,5.06342712572822,9,16.5148418097177
"900280",2006-02-19 09:14:55,24,8,44.7,"00:0f:a3:39:e1:c0",-55,1140362095161,45,"24-8",-55,-55.1363636363636,110,0.943128433831921,2,16.5873445734994
"714787",2006-02-19 04:38:22,25,3,45.4,"00:0f:a3:39:e1:c0",-59,1140345502212,45,"25-3",-57,-57.0909090909091,110,0.583338297766714,0,17.8084249724674
"756088",2006-02-19 05:21:15,25,4,45,"00:0f:a3:39:e1:c0",-59,1140348075196,45,"25-4",-57,-57.2454545454545,110,1.26481215660386,2,17.6504957437461
"865969",2006-02-19 08:31:54,25,7,45,"00:0f:a3:39:e1:c0",-55,1140359514315,45,"25-7",-53,-53.3727272727273,110,0.833463987533612,1,17.5139944044755
"907158",2006-02-19 09:22:19,25,8,45.6,"00:0f:a3:39:e1:c0",-56,1140362539908,45,"25-8",-56,-56.0363636363636,110,1.14079702322843,2,17.5823775411632
"721623",2006-02-19 04:48:42,26,3,45.4,"00:0f:a3:39:e1:c0",-54,1140346122694,45,"26-3",-54,-54.5090909090909,110,1.34604725127645,3,18.792019582791
"762894",2006-02-19 05:28:15,26,4,45.4,"00:0f:a3:39:e1:c0",-58,1140348495163,45,"26-4",-58,-58.4090909090909,110,1.24366618832788,1,18.6424247349963
"797195",2006-02-19 06:24:20,26,5,45,"00:0f:a3:39:e1:c0",-68,1140351860957,45,"26-5",-62,-63.1090909090909,110,3.04807189633672,6,18.545619428857
"831267",2006-02-19 07:31:34,26,6,45.3,"00:0f:a3:39:e1:c0",-58,1140355894593,45,"26-6",-59,-59.1272727272727,110,1.64851387568681,2,18.5024322725419
"872852",2006-02-19 08:40:02,26,7,45.2,"00:0f:a3:39:e1:c0",-63,1140360002058,45,"26-7",-58,-59.7272727272727,110,3.33980467183911,6,18.513238506539
"914148",2006-02-19 09:29:14,26,8,45.3,"00:0f:a3:39:e1:c0",-62,1140362954138,45,"26-8",-58,-57.6272727272727,110,1.74975275269955,1.75,18.5779439120695
"921178",2006-02-19 09:37:52,27,3,45.7,"00:0f:a3:39:e1:c0",-60,1140363472427,45,"27-3",-57,-57.8454545454545,110,2.59564336348274,4,19.7772596686194
"955822",2006-02-19 10:16:56,27,7,45.2,"00:0f:a3:39:e1:c0",-55,1140365816453,45,"27-7",-54.5,-54.0181818181818,110,1.88661056293559,3,19.5125600575629
"1003539",2006-02-19 11:25:16,27,8,45,"00:0f:a3:39:e1:c0",-55,1140369916537,45,"27-8",-53,-52.7090909090909,110,1.90289713715574,3,19.5739622968882
"928149",2006-02-19 09:46:36,28,3,45.6,"00:0f:a3:39:e1:c0",-63,1140363996808,45,"28-3",-58,-57.6605504587156,109,1.05602489699746,1,20.7639109996166
"962725",2006-02-19 10:30:24,28,7,45.2,"00:0f:a3:39:e1:c0",-55,1140366624060,45,"28-7",-58,-58.1636363636364,110,1.39150286867399,2,20.5119477378429
"1010364",2006-02-19 11:35:11,28,8,45.3,"00:0f:a3:39:e1:c0",-62,1140370511775,45,"28-8",-56,-58.5,110,5.07693109642018,8,20.5703670361032
"935078",2006-02-19 09:53:52,29,3,44.7,"00:0f:a3:39:e1:c0",-63,1140364432583,45,"29-3",-57,-57.5181818181818,110,2.5869532154865,2,21.7517815362328
"969609",2006-02-19 10:37:34,29,7,45.4,"00:0f:a3:39:e1:c0",-56,1140367054743,45,"29-7",-50,-51.8363636363636,110,3.85880923004687,3,21.5113923305768
"1017069",2006-02-19 11:44:18,29,8,45.2,"00:0f:a3:39:e1:c0",-55,1140371058421,45,"29-8",-54,-57.0272727272727,110,5.81118676143811,10,21.5671045808194
"312468",2006-02-11 07:48:54,3,3,44.9,"00:0f:a3:39:e1:c0",-54,1139665734824,45,"3-3",-49,-49.6636363636364,110,1.94076156775781,4,5.58032257132148
"588510",2006-02-11 14:03:12,3,7,45.5,"00:0f:a3:39:e1:c0",-49,1139688192535,45,"3-7",-48,-48.5545454545455,110,1.78980991065072,3,4.55411901469428
"632450",2006-02-11 15:01:07,3,8,45.5,"00:0f:a3:39:e1:c0",-52,1139691667909,45,"3-8",-49,-48.7909090909091,110,1.06741095106276,1,4.81040538832228
"942139",2006-02-19 10:01:31,30,3,45,"00:0f:a3:39:e1:c0",-62,1140364891619,45,"30-3",-60,-60.5909090909091,110,2.74712678775298,5,22.7407123898967
"976455",2006-02-19 10:45:34,30,7,45.4,"00:0f:a3:39:e1:c0",-61,1140367534621,45,"30-7",-57,-57.4818181818182,110,2.45596752429676,5,22.510886255321
"1023935",2006-02-19 11:52:50,30,8,45.1,"00:0f:a3:39:e1:c0",-52,1140371570085,45,"30-8",-57,-56.8,110,3.98805556079191,5,22.5641308274881
"948990",2006-02-19 10:08:19,31,3,44.8,"00:0f:a3:39:e1:c0",-57,1140365299773,45,"31-3",-55,-54.7272727272727,110,1.07438133176185,1,23.7305710002941
"983260",2006-02-19 10:53:56,31,7,45.3,"00:0f:a3:39:e1:c0",-53,1140368036844,45,"31-7",-53,-53.4090909090909,110,1.9549769680966,2,23.5104232203506
"1030692",2006-02-19 13:00:29,31,8,46.8,"00:0f:a3:39:e1:c0",-55,1140375629458,45,"31-8",-59,-59.2110091743119,109,1.02806357433673,1,23.5614091259415
"1078092",2006-02-19 13:58:05,32,3,45.2,"00:0f:a3:39:e1:c0",-65,1140379085054,45,"32-3",-67,-63.7909090909091,110,5.64889443522213,11,24.7212459232944
"1064433",2006-02-19 13:46:17,32,4,45.8,"00:0f:a3:39:e1:c0",-62,1140378377826,45,"32-4",-62,-61.2727272727273,110,2.25815176072795,4,24.6077223651438
"1057463",2006-02-19 13:28:32,32,5,44.2,"00:0f:a3:39:e1:c0",-70,1140377312068,45,"32-5",-65,-64.2272727272727,110,2.81756968250355,1,24.534465553584
"1050516",2006-02-19 13:21:29,32,6,44.5,"00:0f:a3:39:e1:c0",-69,1140376889585,45,"32-6",-64,-64.1909090909091,110,1.95591530250131,2,24.5018366658502
